long,lat,year,TimePeriod,RCP,scenario,treecanopy,Ann_Herb,Bare,Herb,Litter,Shrub,DrySoilDays_Summer_whole,Evap_Summer,ExtremeShortTermDryStress_Summer_whole,FrostDays_Winter,NonDrySWA_Summer_whole,PPT_Winter,PPT_Summer,PPT_Annual,T_Winter,T_Summer,T_Annual,Tmax_Summer,Tmin_Winter,VWC_Winter_whole,VWC_Spring_whole,VWC_Summer_whole,VWC_Fall_whole
-110.0472,37.60413,2023,NT,8.5,sc50,0,0,84,5,11,7,0,5.510102989,34.988,48,0.497243729,11.77,15.12,12.4,4.161833,23.36522,13.07066,36.4,-9.97,0.13438725,0.086841046,0.052262311,0.103476956
-110.0472,37.60413,2023,NT,8.5,sc51,0,0,84,5,11,7,0,2.721188094,37.725,49,0.001066092,7.57,4.33,10.2,3.866167,24.61033,11.775,38.85,-10.83,0.13495015,0.093389065,0.041599758,0.10620806
-110.0472,37.60413,2023,NT,8.5,sc52,0,0,84,5,11,7,0,5.309119064,34.847,57,0.211352979,10.36,11.15,8.53,1.115778,24.37277,11.1006,35.32,-16.73,0.086633001,0.107597119,0.046081034,0.057752623
-110.0472,37.60413,2023,NT,8.5,sc53,0,0,84,5,11,7,0,5.129805111,36.682,68,0.179858685,10.42,11.28,7.54,2.043167,24.02804,11.85136,38.32,-9.76,0.135099627,0.09657447,0.045943957,0.04438912
-110.0472,37.60413,2023,NT,8.5,sc54,0,0,84,5,11,7,0,0.950040551,36.78,76,1.61E-08,8.51,0.98,8.56,1.247944,25.29071,11.93505,37.86,-10.81,0.086875203,0.093006692,0.040613455,0.054244084
-110.0472,37.60413,2023,NT,8.5,sc55,0,0,84,5,11,7,0,7.274857683,35.99,67,0.733675944,6.67,17.91,6.14,1.913056,23.89864,11.26201,37.45,-11.81,0.078784329,0.076394961,0.057346452,0.09464312
-110.0472,37.60413,2023,NT,8.5,sc56,0,0,84,5,11,7,0,4.266512691,35.186,76,0.178489712,3.76,9.96,,-0.03727778,24.50946,,35.91,-10.87,0.095377792,0.080394744,0.045807385,0.062639175
-110.0472,37.60413,2023,NT,8.5,sc57,0,0,84,5,11,7,0,2.602857386,38.434,72,0.139093193,14.99,5.74,7.77,2.262611,24.98707,14.6422,40.77,-12.59,0.139041613,0.075704985,0.044382987,0.066079433
-110.0472,37.60413,2023,NT,8.5,sc58,0,0,84,5,11,7,0,2.04081254,39.658,75,0.000341142,5.87,3.01,5.87,1.952944,26.58467,1.952944,40.39,-11.59,0.057544375,0.059836661,0.041388452,0.074385498
-110.0472,37.60413,2023,NT,8.5,sc59,0,0,84,5,11,7,0,5.643595924,36.902,83,0.251067264,7.23,13.41,8,-1.346222,24.68266,11.05626,38.16,-16.05,0.077928139,0.083170276,0.0473368,0.065943081
-110.0472,37.60413,2023,NT,8.5,sc60,0,0,84,5,11,7,0,2.597546593,37.118,77,0.008785416,3.14,4.76,,1.755444,24.05011,,37.87,-7.95,0.084591451,0.053680601,0.041926062,0.050142368
-110.0472,37.60413,2023,NT,8.5,sc61,0,0,84,5,11,7,0,2.441888364,37.412,86,0.014532209,6.2,3.95,5.57,-1.439222,25.29527,10.5175,38.45,-20.12,0.099000236,0.092678203,0.041792506,0.0517425
-110.0472,37.60413,2024,NT,4.5,sc22,0,0,84,5,11,7,0,3.922104645,35.346,65,0.228559781,6.88,8.61,7.6,2.921593,23.5325,12.23288,35.82,-11.96,0.132608158,0.086880459,0.04655133,0.084458282
-110.0472,37.60413,2024,NT,4.5,sc23,0,0,84,5,11,7,0,3.304206769,38.806,68,0.087883397,4.49,6.71,,2.304066,24.82098,,40.15,-16.39,0.083557258,0.075279636,0.043533057,0.087849075
-110.0472,37.60413,2024,NT,4.5,sc24,0,0,84,5,11,7,0,4.379106185,35.949,61,0.051822506,4.72,8.56,10.11,4.063681,24.35174,4.063681,36.66,-12.35,0.075214045,0.061227427,0.043152583,0.063099464
-110.0472,37.60413,2024,NT,4.5,sc25,0,0,84,5,11,7,0,2.798651692,38.377,82,0.000596758,12.8,4.33,12.8,0.3252747,26.3263,0.3252747,39.35,-16.55,0.132390508,0.091441329,0.041661194,0.041661096
-110.0472,37.60413,2024,NT,4.5,sc26,0,0,84,5,11,7,0,2.42063317,36.783,79,0.000356593,1.59,3.24,,2.701868,25.81277,,38.1,-7.25,0.044207152,0.042440609,0.040770686,0.047533279
-110.0472,37.60413,2024,NT,4.5,sc27,0,0,84,5,11,7,0,1.851836261,36.854,63,0.000110166,12.22,2.17,8.89,1.303022,24.74261,10.69473,37.54,-14.46,0.135741248,0.088722611,0.04120845,0.058793731
-110.0472,37.60413,2024,NT,4.5,sc28,0,0,84,5,11,7,0,2.806619454,37.183,63,0.072524237,12.24,6.14,6.8,1.84989,24.41929,1.84989,38.24,-11.53,0.134227281,0.077928865,0.04284233,0.053044824
-110.0472,37.60413,2024,NT,4.5,sc29,0,0,84,5,11,7,0,2.169360814,36.414,68,0.000301303,10.08,3.43,11.59,2.22489,24.72668,9.267174,37.09,-11.23,0.11782617,0.095436216,0.041482519,0.071247437
-110.0472,37.60413,2024,NT,4.5,sc30,0,0,84,5,11,7,0,4.302369865,34.054,73,0.371890958,15.89,13.5,,0.862033,22.48163,,35.08,-11.44,0.135548063,0.088809824,0.049350213,0.06835712
-110.0472,37.60413,2024,NT,4.5,sc31,0,0,84,5,11,7,0,1.105423652,39.176,57,0.000111172,4.64,1.5,4.64,4.056703,24.275,4.056703,40.15,-7.36,0.12742508,0.102452833,0.040486023,0.04649052
-110.0472,37.60413,2024,NT,4.5,sc32,0,0,84,5,11,7,0,3.864506562,36.233,75,0.07305771,9.2,7.04,7.04,1.084011,24.82043,12.17457,37.07,-14.21,0.134504511,0.081023942,0.042752129,0.088087845
-110.0472,37.60413,2024,NT,4.5,sc33,0,0,84,5,11,7,0,5.539963879,35.655,78,1.380629717,8.2,18.72,15.77,0.6762088,23.3206,10.59707,36.85,-14.53,0.108530461,0.090866251,0.07030926,0.098347442
-110.0472,37.60413,2024,NT,4.5,sc34,0,0,84,5,11,7,0,3.079444126,36.367,73,0.453099439,8.99,8.28,8.28,-0.3181868,24.71234,24.71234,37.32,-24.16,0.135270311,0.083733173,0.050620032,0.09787399
-110.0472,37.60413,2024,NT,4.5,sc35,0,0,84,5,11,7,0,2.548837591,36.583,70,0.570671747,2.71,7.64,,3.058516,24.57647,,37.62,-9.07,0.089314954,0.090462977,0.05301197,0.067933131
-110.0472,37.60413,2024,NT,4.5,sc36,0,0,84,5,11,7,0,5.627791643,36.475,67,1.031145172,2.84,16.86,,2.066703,23.24239,,37.96,-16.06,0.122287837,0.083819603,0.063153671,0.076060813
-110.0472,37.60413,2024,NT,4.5,sc37,0,0,84,5,11,7,0,3.179415551,39.336,64,0.278448914,2.28,9.45,,3.423352,26.55799,,41.56,-8.7,0.081624722,0.058471047,0.047318079,0.097559834
-110.0472,37.60413,2024,NT,4.5,sc38,0,0,84,5,11,7,0,3.212648965,38.611,62,0.00323517,7,5.75,8.98,2.723077,24.40353,2.723077,39.48,-10.14,0.11327373,0.095918365,0.04209341,0.057092528
-110.0472,37.60413,2024,NT,4.5,sc39,0,0,84,5,11,7,0,1.537252325,38.254,74,0.027205268,4.34,3.68,3.5,1.463956,25.5575,12.25658,38.97,-12.6,0.054064569,0.043843238,0.041672758,0.048127847
-110.0472,37.60413,2024,NT,4.5,sc40,0,0,84,5,11,7,0,2.813012528,36.256,89,0.203563615,6.91,6.48,,-2.428297,24.72109,,37.48,-16.63,0.052217351,0.062633144,0.045670937,0.062841256
-110.0472,37.60413,2024,NT,4.5,sc41,0,0,84,5,11,7,0,2.511688278,37.647,81,0.000474243,3.5,4.13,,1.126429,25.45462,,38.71,-10,0.051532404,0.043780694,0.04158745,0.045563552
-110.0472,37.60413,2024,NT,8.5,sc42,0,0,84,5,11,7,0,3.366016697,37.904,81,0.351261076,9.59,8.8,3.51,-0.2004396,25.01304,-0.2004396,39.5,-14.35,0.132531984,0.096078868,0.048307849,0.044434647
-110.0472,37.60413,2024,NT,8.5,sc43,0,0,84,5,11,7,0,2.653239906,36.784,80,0.00028145,5.83,4.02,13.36,1.233132,24.36043,11.40734,38.22,-16.29,0.126503809,0.092624685,0.041189104,0.103445531
-110.0472,37.60413,2024,NT,8.5,sc44,0,0,84,5,11,7,0,3.271656296,36.944,71,0.183970295,5.65,8.22,,0.5317033,25.90723,,37.31,-15.64,0.120927993,0.085812214,0.045373617,0.103141627
-110.0472,37.60413,2024,NT,8.5,sc45,0,0,84,5,11,7,0,1.814879475,38.04,69,0.002806327,5.06,3.08,,2.036703,26.12228,,38.94,-12.92,0.106766039,0.064398616,0.04122475,0.084161033
-110.0472,37.60413,2024,NT,8.5,sc46,0,0,84,5,11,7,0,1.910471664,37.328,80,0.002553762,2.6,2.2,2.2,1.919286,25.08201,25.08201,37.92,-7.24,0.087985443,0.05321338,0.041132333,0.059533906
-110.0472,37.60413,2024,NT,8.5,sc47,0,0,84,5,11,7,0,3.149365058,37.664,61,0.048199788,3.18,5.51,8.22,3.492637,25.52723,11.71435,38.93,-7.22,0.082193597,0.06750803,0.042707046,0.06079413
-110.0472,37.60413,2024,NT,8.5,sc48,0,0,84,5,11,7,0,1.479647337,36.672,81,0.000263382,2.48,2.26,5.04,1.019176,24.3556,12.39038,38.01,-11.14,0.053844624,0.04402561,0.04098893,0.043276238
-110.0472,37.60413,2024,NT,8.5,sc49,0,0,84,5,11,7,0,2.087632824,35.654,69,0.107227309,5.17,4.43,,1.272363,24.33886,,36.33,-14.99,0.129174724,0.078528075,0.043583664,0.051509499
-110.0472,37.60413,2024,NT,8.5,sc50,0,0,84,5,11,7,0,2.627776667,36.902,66,0.001236816,5.77,4.67,,2.433352,23.8363,,38.51,-12.75,0.126935911,0.092217545,0.041601729,0.072520623
-110.0472,37.60413,2024,NT,8.5,sc51,0,0,84,5,11,7,0,4.706627453,36.04,83,0.043356966,13.32,7.76,,-0.5432418,25.03777,,36.46,-16.1,0.138411482,0.089828423,0.042610266,0.104318567
-110.0472,37.60413,2024,NT,8.5,sc52,0,0,84,5,11,7,0,3.258770469,38.143,57,0.10809711,8.13,6.35,,2.581429,25.72598,,39.01,-16.35,0.121306773,0.097003093,0.04360083,0.104255852
-110.0472,37.60413,2024,NT,8.5,sc53,0,0,84,5,11,7,0,1.905109593,37.076,73,8.07E-05,2.02,2.44,2.02,1.637473,24.67924,1.637473,38.03,-11.29,0.0454103,0.056437852,0.041159713,0.079255039
-110.0472,37.60413,2024,NT,8.5,sc54,0,0,84,5,11,7,0,1.058747833,37.797,82,5.23E-05,6.86,1.28,6.86,-0.6451648,26.84777,-0.6451648,38.4,-17.19,0.113097582,0.088350216,0.04064253,0.053664805
-110.0472,37.60413,2024,NT,8.5,sc55,0,0,84,5,11,7,0,1.00160729,39.43,72,5.66E-05,5.64,1.35,,1.857033,26.52245,,40.45,-21.13,0.103094913,0.090001295,0.040423108,0.098534114
-110.0472,37.60413,2024,NT,8.5,sc56,0,0,84,5,11,7,0,2.669904885,38.63,79,0.015992462,5.74,4.84,4.84,1.784121,24.33217,24.33217,39.55,-12.46,0.091939334,0.06770133,0.041823608,0.098853264
-110.0472,37.60413,2024,NT,8.5,sc57,0,0,84,5,11,7,0,3.410587779,37.336,52,0.098853381,5.96,7.51,7.51,3.852363,24.65152,24.65152,38.62,-11.87,0.086059089,0.097705086,0.043742419,0.060620178
-110.0472,37.60413,2024,NT,8.5,sc58,0,0,84,5,11,7,0,2.115173782,42.401,57,0.042569416,6.76,3.55,3.55,2.622802,27.74533,27.74533,47.1,-11.34,0.128467694,0.073371309,0.042212223,0.047892735
-110.0472,37.60413,2024,NT,8.5,sc59,0,0,84,5,11,7,0,2.762124825,36.404,69,0.233284299,15.2,8.99,,1.670055,24.34054,,37.77,-10.18,0.102855632,0.078216337,0.046522092,0.061601977
-110.0472,37.60413,2024,NT,8.5,sc60,0,0,84,5,11,7,0,3.360909224,37.28,74,0.103087638,1.78,7.92,7.92,1.973846,24.69891,24.69891,37.71,-10.28,0.068949421,0.047205572,0.044126982,0.091389492
-110.0472,37.60413,2024,NT,8.5,sc61,0,0,84,5,11,7,0,2.334721181,37.669,45,0.038866096,3.88,4.13,9.34,5.474725,25.21712,13.00489,38.89,-7.07,0.100427322,0.061921033,0.042054235,0.072623175
-110.0461,37.60334,2021,NT,4.5,sc22,6,0,77,7,6,10,0,3.205103992,36.314,73,0.09506177,5.94,6.37,6.37,1.630333,24.50402,24.50402,36.89,-12.77,0.10949659,0.069387725,0.049544675,0.057959071
-110.0461,37.60334,2021,NT,4.5,sc23,6,0,77,7,6,10,0,2.434565768,36.51,71,0.000101625,6.44,3.09,6.36,1.389056,24.11043,12.0812,37.95,-18.96,0.125037581,0.088134408,0.046604882,0.098672691
-110.0461,37.60334,2021,NT,4.5,sc24,6,0,77,7,6,10,0,2.727918665,37.398,87,0.029336427,5.35,5.32,5.32,-0.3343889,25.54266,25.54266,37.74,-16.23,0.082011389,0.084668736,0.047758118,0.077885286
-110.0461,37.60334,2021,NT,4.5,sc25,6,0,77,7,6,10,0,3.258765664,36.742,84,0.006302793,11.26,5.47,11.26,0.2397222,24.67777,0.2397222,38.19,-14.65,0.119374206,0.083589256,0.047247992,0.048474788
-110.0461,37.60334,2021,NT,4.5,sc26,6,0,77,7,6,10,0,1.199414169,37.263,81,5.39E-05,7.22,1.44,,0.9209444,25.89082,,38.06,-14.71,0.120895909,0.099855566,0.046155313,0.050990944
-110.0461,37.60334,2021,NT,4.5,sc27,6,0,77,7,6,10,0,2.318738882,35.824,81,0.045957139,9.13,4.62,4.62,-1.829167,24.64592,24.64592,36.31,-23.58,0.059817726,0.084411433,0.047688762,0.070929951
-110.0461,37.60334,2021,NT,4.5,sc28,6,0,77,7,6,10,0,2.279181944,36.185,72,0.00237414,7.46,3.54,3.12,1.264056,23.51821,11.87641,36.88,-11.05,0.128593233,0.076666045,0.046857491,0.063097329
-110.0461,37.60334,2021,NT,4.5,sc29,6,0,77,7,6,10,0,4.326407584,34.311,71,0.182619767,6.54,11.2,6.54,1.313667,23.21864,12.28753,34.91,-16.95,0.073016336,0.068065501,0.052143475,0.052703296
-110.0461,37.60334,2021,NT,4.5,sc30,6,0,77,7,6,10,0,5.128042598,33.516,74,0.101593556,6.16,10.55,,0.9275556,21.53522,,34.45,-13.74,0.12365073,0.085356131,0.050124313,0.050272867
-110.0461,37.60334,2021,NT,4.5,sc31,6,0,77,7,6,10,0,3.508166169,35.226,46,0.025330826,11.92,6.2,11.34,4.041111,24.35891,9.323967,35.48,-7.89,0.140742963,0.107225496,0.047721306,0.115142342
-110.0461,37.60334,2021,NT,4.5,sc32,6,0,77,7,6,10,0,2.566377777,36.837,76,0.000220325,3.96,3.71,,0.7305,24.99908,,38.68,-20.42,0.132266787,0.062912845,0.046802372,0.096406957
-110.0461,37.60334,2021,NT,4.5,sc33,6,0,77,7,6,10,0,2.674503085,35.964,79,0.016831086,1.71,4.78,9.44,0.5327222,23.50429,12.26736,37.02,-16.98,0.052713572,0.047614309,0.047359699,0.077077902
-110.0461,37.60334,2021,NT,4.5,sc34,6,0,77,7,6,10,0,2.330133873,36.048,87,0.000577858,1.01,3.88,3.88,1.589833,24.48821,24.48821,36.82,-14,0.068042693,0.052776317,0.046824915,0.083320011
-110.0461,37.60334,2021,NT,4.5,sc35,6,0,77,7,6,10,0,5.208093192,36.011,65,0.063023139,4.36,9.94,,1.281222,23.43946,,36.59,-20.23,0.134387674,0.073285766,0.049098728,0.100973769
-110.0461,37.60334,2021,NT,4.5,sc36,6,0,77,7,6,10,0,5.082537551,35.357,82,0.001512714,4.09,7.97,7.97,0.2788889,23.75033,12.4411,36.5,-12.45,0.063711937,0.048695803,0.04756465,0.055315155
-110.0461,37.60334,2021,NT,4.5,sc37,6,0,77,7,6,10,0,4.221973152,35.799,67,0.023946511,8.28,7.77,,1.660222,22.42103,,37.77,-12.01,0.138772774,0.086469008,0.048315586,0.061926549
-110.0461,37.60334,2021,NT,4.5,sc38,6,0,77,7,6,10,0,5.105134991,39.86,65,0.597580803,7.58,14.51,7.16,1.615444,24.13647,1.615444,40.83,-10.95,0.09932471,0.080885209,0.062814738,0.105483733
-110.0461,37.60334,2021,NT,4.5,sc39,6,0,77,7,6,10,0,0.456899984,37.699,75,3.57E-08,7.59,0.43,0.43,1.206556,24.29799,24.29799,38.51,-8.49,0.110114687,0.084259107,0.045826322,0.057119833
-110.0461,37.60334,2021,NT,4.5,sc40,6,0,77,7,6,10,0,4.56574114,34.819,84,0.16678164,4.13,10.31,10.31,-1.330333,23.3262,23.3262,35.81,-16.4,0.119204799,0.071035486,0.051871161,0.082839396
-110.0461,37.60334,2021,NT,4.5,sc41,6,0,77,7,6,10,0,4.910798037,36.085,75,0.225901063,9.16,10.37,9.16,0.4598889,24.01207,0.4598889,37.68,-13.72,0.137630228,0.074270848,0.053114037,0.054821825
-110.0461,37.60334,2021,NT,8.5,sc42,6,0,77,7,6,10,0,2.499247889,36.053,79,0.01096616,8.32,4.53,7.38,0.8491111,23.93522,12.47841,37.29,-16.48,0.130023583,0.076604156,0.047338782,0.071810359
-110.0461,37.60334,2021,NT,8.5,sc43,6,0,77,7,6,10,0,1.344608091,37.617,78,0.000354265,11.13,1.52,,0.1072778,23.80016,,38.23,-17.99,0.118424588,0.087612813,0.046564539,0.072179644
-110.0461,37.60334,2021,NT,8.5,sc44,6,0,77,7,6,10,0,3.648119579,37.031,58,0.245143501,10.56,11.45,11.45,3.5195,24.5506,24.5506,38.29,-9.89,0.13114943,0.08117831,0.05353629,0.083136443
-110.0461,37.60334,2021,NT,8.5,sc45,6,0,77,7,6,10,0,3.011746324,37.518,80,0.141527068,10.02,7.05,6.36,0.7257778,25.265,25.265,38.98,-12.39,0.132688621,0.088880296,0.050234275,0.088597906
-110.0461,37.60334,2021,NT,8.5,sc46,6,0,77,7,6,10,0,1.599427279,36.008,81,0.12582621,6.44,3.81,3.28,2.314333,23.66168,13.40152,36.82,-10.19,0.100511881,0.06749808,0.049842674,0.05426194
-110.0461,37.60334,2021,NT,8.5,sc47,6,0,77,7,6,10,0,2.609458826,36.064,75,0.002925848,12.59,4.43,8.28,-0.5291111,25.1325,11.04896,37.13,-21.65,0.112343909,0.093856155,0.04724392,0.091487931
-110.0461,37.60334,2021,NT,8.5,sc48,6,0,77,7,6,10,0,3.114747604,36.1,64,0.098449585,16.56,7.69,,0.9506667,23.645,,37.29,-12,0.147760217,0.081669813,0.049306204,0.067069596
-110.0461,37.60334,2021,NT,8.5,sc49,6,0,77,7,6,10,0,2.613051464,36.937,70,0.00036358,11.32,4.11,,0.9246667,24.28136,,38.67,-22.92,0.143329485,0.073061803,0.046957436,0.053187439
-110.0461,37.60334,2021,NT,8.5,sc50,6,0,77,7,6,10,0,5.400928922,32.84,83,0.187289967,11.07,13.08,13.08,-1.747222,22.42234,22.42234,33.46,-21.03,0.140072647,0.085499741,0.052502464,0.072389866
-110.0461,37.60334,2021,NT,8.5,sc51,6,0,77,7,6,10,0,4.641484324,35.056,78,0.398054519,3.21,11.97,,-0.03755556,24.20826,,36.07,-15.26,0.134253172,0.060159109,0.057247496,0.111988297
-110.0461,37.60334,2021,NT,8.5,sc52,6,0,77,7,6,10,0,4.633678432,34.804,87,0.424232363,16.88,10.36,10.36,-4.154111,23.50728,23.50728,36.14,-18.29,0.129114593,0.089178857,0.057816579,0.065193279
-110.0461,37.60334,2021,NT,8.5,sc53,6,0,77,7,6,10,0,3.034287018,36.128,85,0.004157544,1.65,4.45,,0.5523889,24.04897,,37.64,-13.8,0.048171993,0.046965879,0.046980187,0.086366525
-110.0461,37.60334,2021,NT,8.5,sc54,6,0,77,7,6,10,0,2.060853237,36.975,81,0.000579666,10.15,2.89,3.54,-0.7743889,25.37935,12.80484,37.43,-15.32,0.08767476,0.089108753,0.046517918,0.04788452
-110.0461,37.60334,2021,NT,8.5,sc55,6,0,77,7,6,10,0,6.47791212,35.185,73,0.379053567,7.83,13.53,,1.796111,22.17935,,36.92,-12.56,0.140392814,0.08344308,0.057149216,0.073595653
-110.0461,37.60334,2021,NT,8.5,sc56,6,0,77,7,6,10,0,4.723320067,34.823,80,0.37508202,9.38,11.24,6.54,0.88,23.0887,12.97907,35.88,-13.03,0.13965872,0.079917895,0.057172521,0.061905177
-110.0461,37.60334,2021,NT,8.5,sc57,6,0,77,7,6,10,0,2.566895113,36.848,48,0.052058873,8.76,5.23,8.76,4.756333,24.42685,4.756333,39.57,-7.82,0.095893489,0.087472443,0.048111101,0.057261436
-110.0461,37.60334,2021,NT,8.5,sc58,6,0,77,7,6,10,0,5.065369342,40.56,59,0.20538764,3.27,12.95,,1.644222,25.95793,,46.11,-21.87,0.059414585,0.048455297,0.052880599,0.053473245
-110.0461,37.60334,2021,NT,8.5,sc59,6,0,77,7,6,10,0,3.143616824,36.195,54,0.088591512,3.68,7.01,3.7,4.044722,24.7375,12.97772,37.4,-7.98,0.081290836,0.050737558,0.048574042,0.128995955
-110.0461,37.60334,2021,NT,8.5,sc60,6,0,77,7,6,10,0,3.105253088,36.104,89,0.088982197,2.9,7.13,10.63,-2.063833,23.5575,11.89412,37.13,-16.87,0.050940561,0.061559966,0.04954705,0.093288694
-110.0461,37.60334,2021,NT,8.5,sc61,6,0,77,7,6,10,0,1.017604767,37.05,50,0.000660279,12.34,1.95,,3.256778,24.65141,,38.21,-15.57,0.130431635,0.087157973,0.046445129,0.085290661
-110.0461,37.60334,2022,NT,4.5,sc22,6,0,77,7,6,10,0,2.825670903,36.77,76,0.018014248,1.95,4.79,,2.071222,25.17375,,37.84,-7.93,0.066384786,0.05993198,0.046312709,0.052013037
-110.0461,37.60334,2022,NT,4.5,sc23,6,0,77,7,6,10,0,3.007539803,36.685,65,0.003069813,17.4,4.83,,1.933278,24.46223,,38.18,-11.86,0.145097646,0.079717709,0.047141841,0.108994873
-110.0461,37.60334,2022,NT,4.5,sc24,6,0,77,7,6,10,0,3.428996615,36.306,60,0.061672621,6.49,7.43,8.81,2.366778,24.9225,13.26857,38.31,-8.04,0.137571086,0.073793605,0.048802306,0.087383198
-110.0461,37.60334,2022,NT,4.5,sc25,6,0,77,7,6,10,0,2.522066744,37.309,80,0.016676037,10.58,4.15,,0.2641667,24.76332,,38.57,-12.94,0.111234553,0.099506039,0.046888363,0.052361797
-110.0461,37.60334,2022,NT,4.5,sc26,6,0,77,7,6,10,0,4.114428612,35.367,89,0.138491741,4.17,8.64,7.37,-3.653667,22.75234,8.492391,37.81,-29.67,0.049377754,0.057659776,0.050979241,0.05212037
-110.0461,37.60334,2022,NT,4.5,sc27,6,0,77,7,6,10,0,3.092367792,36.451,72,0.103228058,2.72,6.89,4.5,0.9017778,24.78234,11.15821,37.29,-20,0.056447732,0.050299427,0.049915177,0.056871795
-110.0461,37.60334,2022,NT,4.5,sc28,6,0,77,7,6,10,0,4.086730757,37.06,79,0.559648852,7.56,14.1,7.56,-0.3056111,24.74217,-0.3056111,38.92,-15.53,0.081577278,0.065531672,0.06130857,0.048054597
-110.0461,37.60334,2022,NT,4.5,sc29,6,0,77,7,6,10,0,2.338252297,38.064,72,0.000474881,5.58,3.57,3.57,0.1265556,25.36527,0.1265556,39.16,-17.78,0.083991819,0.052817409,0.046594998,0.048207046
-110.0461,37.60334,2022,NT,4.5,sc30,6,0,77,7,6,10,0,4.24959184,36.794,71,0.105268915,4.77,8.87,,1.676722,24.62815,,38.8,-11.78,0.061576057,0.066326211,0.050018475,0.064779161
-110.0461,37.60334,2022,NT,4.5,sc31,6,0,77,7,6,10,0,3.96728955,36.274,50,0.077980999,5.35,7.1,12.84,3.827389,23.96375,13.4206,37.4,-7.44,0.130409838,0.073127628,0.049338007,0.096824475
-110.0461,37.60334,2022,NT,4.5,sc32,6,0,77,7,6,10,0,2.096710662,37.773,64,0.000291474,3.05,3.4,8.11,3.146444,24.8412,11.98255,39.5,-8.96,0.118154395,0.057826585,0.046789834,0.079571639
-110.0461,37.60334,2022,NT,4.5,sc33,6,0,77,7,6,10,0,1.867634402,37.143,76,0.144759018,8.24,5.23,8.24,-0.4982778,23.62049,-0.4982778,37.77,-19.55,0.113918702,0.078903619,0.049976372,0.113157116
-110.0461,37.60334,2022,NT,4.5,sc34,6,0,77,7,6,10,0,2.728579179,35.201,72,0.269710932,3.02,11.53,,2.083056,24.82071,,35.57,-12.18,0.114429794,0.088856278,0.053688518,0.120128326
-110.0461,37.60334,2022,NT,4.5,sc35,6,0,77,7,6,10,0,1.535735525,36.588,80,0.000161683,4.47,1.86,8.34,2.190444,24.15049,2.190444,37.86,-15.29,0.088213033,0.065935773,0.046230194,0.062095841
-110.0461,37.60334,2022,NT,4.5,sc36,6,0,77,7,6,10,0,2.763223663,36.373,75,0.05212959,2.44,7.65,,2.263222,24.77663,,36.95,-10.16,0.059301854,0.051844305,0.048696902,0.074904706
-110.0461,37.60334,2022,NT,4.5,sc37,6,0,77,7,6,10,0,1.861059698,36.343,68,0.000113906,2.96,2.48,4.69,1.702333,24.46527,13.94913,37.63,-14.6,0.057733875,0.051957921,0.046406411,0.053938379
-110.0461,37.60334,2022,NT,4.5,sc38,6,0,77,7,6,10,0,4.818214999,38.67,75,0.461750131,6.53,11.23,,0.5715556,23.98647,,40.16,-11.92,0.119912438,0.078666548,0.059400345,0.075938106
-110.0461,37.60334,2022,NT,4.5,sc39,6,0,77,7,6,10,0,3.270395829,36.768,68,0.035298263,3.57,5.85,3.57,2.455889,25.52098,2.455889,37.92,-12.75,0.060681356,0.053813063,0.048072081,0.04866049
-110.0461,37.60334,2022,NT,4.5,sc40,6,0,77,7,6,10,0,3.34321251,38.279,81,0.000338791,6.75,4.67,6.75,0.1285556,26.00549,0.1285556,39.02,-12.4,0.133359638,0.089339915,0.04687686,0.075051416
-110.0461,37.60334,2022,NT,4.5,sc41,6,0,77,7,6,10,0,2.200219097,37.879,79,0.005227694,5.76,3.52,,-0.9285556,25.86272,,39.3,-27.72,0.073754338,0.055944971,0.046883815,0.048311007
-110.0461,37.60334,2022,NT,8.5,sc42,6,0,77,7,6,10,0,2.969259385,36.707,72,0.000682569,10.8,4.55,,0.9901111,23.95837,,38.03,-12.98,0.13127666,0.089192154,0.04706376,0.062416412
-110.0461,37.60334,2022,NT,8.5,sc43,6,0,77,7,6,10,0,5.226903511,37.032,61,0.115952526,7.85,10.76,10.76,2.369444,23.84049,23.84049,37.74,-8.15,0.116661792,0.088050282,0.050332127,0.087348406
-110.0461,37.60334,2022,NT,8.5,sc44,6,0,77,7,6,10,0,3.041529312,37.094,64,0.120418392,6.22,7.42,,2.404444,24.69946,,38.54,-15.4,0.123593273,0.065289844,0.050271815,0.057503766
-110.0461,37.60334,2022,NT,8.5,sc45,6,0,77,7,6,10,0,3.798886465,38.338,63,0.041826283,1.85,6.83,,2.708,25.46658,,39.66,-8.65,0.099180169,0.070433485,0.047922568,0.063174717
-110.0461,37.60334,2022,NT,8.5,sc46,6,0,77,7,6,10,0,1.400522787,39.096,77,0.000103553,4.43,1.79,,3.109389,26.36685,,39.84,-7.58,0.063432349,0.049954405,0.045855459,0.055326724
-110.0461,37.60334,2022,NT,8.5,sc47,6,0,77,7,6,10,0,2.117000554,37.318,72,0.175806439,14.76,5.57,,0.4206111,23.59391,,39.71,-12.04,0.125918378,0.075706692,0.051281646,0.05529287
-110.0461,37.60334,2022,NT,8.5,sc48,6,0,77,7,6,10,0,4.391077089,38.609,84,0.15821792,2.14,9.5,0.57,1.290667,26.13228,14.97207,40.14,-13.12,0.115774408,0.053031737,0.05118962,0.049899012
